STATION,NAME,DATE,DAPR,MDPR,PRCP,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT13,WT14,WT16,WT18
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/7/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/8/14,,,0.04,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/9/14,,,0.01,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/11/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/12/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/13/14,,,2.55,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/14/14,,,0.06,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/15/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/16/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/17/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/18/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/19/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/20/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/21/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/22/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/23/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/24/14,,,0.11,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/26/14,,,0.83,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/27/14,,,1.98,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/28/14,,,0.1,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/29/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/30/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",5/31/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",6/1/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",6/3/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",6/4/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",6/5/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",6/7/14,,,0,,,,,,,,,,,,,,,,
US1TXWO0014,"ST. HEDWIG 4.9 S, TX US",6/8/14,,,0,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",10/8/11,,,0.02,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",10/9/11,,,2.63,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",10/10/11,,,0.66,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",11/15/11,,,1.04,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",3/20/12,,,1.92,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",3/21/12,,,0,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",5/8/12,,,2.24,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",5/9/12,,,1.58,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",5/10/12,,,0,,,,,,,,,,,,,,,,
US1TXMDN009,"DUNLAY 0.2 SSW, TX US",5/11/12,,,0.74,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/9/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/10/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/11/12,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/12/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/13/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/14/12,,,0.47,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/15/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/16/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/17/12,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/18/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/19/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/20/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/21/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/22/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/23/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/24/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/25/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/26/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/27/12,,,0.38,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/28/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/29/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/30/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",10/31/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/1/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/2/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/3/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/4/12,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/5/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/6/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/7/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/8/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/9/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/10/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/11/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/12/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/13/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/14/12,,,0.05,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/15/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/16/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/17/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/18/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/19/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/20/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/25/12,5,0,,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/26/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/27/12,,,0.22,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/28/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/29/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",11/30/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/1/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/2/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/3/12,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/4/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/5/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/6/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/7/12,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/8/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/9/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/10/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/11/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/12/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/13/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/14/12,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/15/12,,,0.05,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/16/12,,,0.04,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/17/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/18/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/19/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/20/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/21/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/22/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/23/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/24/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/25/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/26/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/27/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/28/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/29/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/30/12,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",12/31/12,,,0.16,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/1/13,,,0.38,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/2/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/3/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/4/13,,,0.06,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/5/13,,,0.15,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/8/13,,,0.21,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/9/13,,,2.16,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/10/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/11/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/14/13,3,0.01,,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/15/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/24/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/27/13,2,0.02,,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",1/31/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/1/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/3/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/4/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/5/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/7/13,,,0.03,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/10/13,,,0.11,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/11/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/12/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/19/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/21/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",2/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/4/13,5,0,,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/9/13,,,0.1,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/10/13,,,1.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/11/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/17/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/19/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/22/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/24/13,2,0,,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/26/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/27/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/28/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/30/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",3/31/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/1/13,,,0.05,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/2/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/3/13,,,0.96,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/4/13,,,0.17,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/5/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/6/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/7/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/8/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/9/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/10/13,,,0.08,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/11/13,,,0.09,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/12/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/13/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/14/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/15/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/16/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/17/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/18/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/19/13,,,0.23,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/20/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/21/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/22/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/23/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/24/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/25/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/26/13,,,0.02,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/27/13,,,0.01,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/28/13,,,0.28,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/29/13,,,0,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",4/30/13,,,0.57,,,,,,,,,,,,,,,,
US1TXBXR215,"HOLLYWOOD PARK 4.5 NE, TX US",5/1/13,,,0,,,,,,,,,,,,,,,,
