STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",6/26/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",6/27/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",6/28/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",6/29/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",6/30/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/1/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/2/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/3/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/4/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/5/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/6/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/7/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/8/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/9/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/10/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/11/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/12/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/13/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/14/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/15/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/16/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/17/09,0.26,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/18/09,0.05,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/19/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/20/09,0.01,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/21/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/22/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/23/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/24/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/25/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/26/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/27/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/28/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/29/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/30/09,0.02,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",7/31/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/1/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/2/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/3/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/4/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/5/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/11/09,,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/12/09,0.5,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/22/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",8/27/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/1/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/2/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/3/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/4/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/5/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/6/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/7/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/9/09,0.03,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/10/09,0.2,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/11/09,0.5,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/12/09,0.07,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/13/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/14/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/15/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/16/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/17/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/18/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/19/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/20/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/21/09,0.64,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/22/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/23/09,0.5,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/24/09,0.24,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/25/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/26/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/27/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/28/09,1.42,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/29/09,0.03,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",9/30/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/1/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/2/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/3/09,0.09,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/4/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/5/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/6/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/7/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/8/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/9/09,0.67,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/10/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/11/09,0.2,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/12/09,0.2,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/13/09,0.17,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/14/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/15/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/16/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/17/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/18/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/19/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/20/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/21/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/22/09,1.26,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/26/09,1.35,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/27/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/28/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/29/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/30/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",10/31/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/1/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/2/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/3/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/4/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/5/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/6/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/7/09,0.14,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/8/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/9/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/10/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/11/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/16/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/17/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/18/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/19/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/20/09,3,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/21/09,2.34,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/22/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/24/09,0.17,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",11/30/09,0.04,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/1/09,0.04,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/2/09,1.02,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/3/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/4/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/5/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/6/09,0.02,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/7/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/8/09,0.04,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/9/09,0.03,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/10/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/11/09,0,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/12/09,0.1,,,
US1TXWO0019,"FLORESVILLE 5.5 NNW, TX US",12/13/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/1/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/2/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/3/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/4/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/5/09,0.09,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/6/09,0.31,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/7/09,0.04,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/8/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/9/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/11/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/12/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/13/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/14/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/15/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/16/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/19/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/20/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/21/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/22/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/23/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/24/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/25/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/26/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/27/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/29/09,,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/30/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",1/31/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/1/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/2/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/3/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/4/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/6/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/8/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/9/09,0.22,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/10/09,0.01,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/11/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/12/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/13/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/14/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/15/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/16/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/17/09,0.06,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/18/09,0.07,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/22/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/23/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/24/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/25/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",2/26/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/9/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/10/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/11/09,0.04,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/12/09,1.79,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/13/09,0.13,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/14/09,0.11,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/15/09,0.01,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/16/09,0.05,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/18/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/20/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/21/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/22/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/23/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/25/09,0.09,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/26/09,0.03,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/27/09,0.36,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/28/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/29/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",3/30/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",4/1/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",4/2/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",4/25/09,0.15,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",4/26/09,0.09,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",4/28/09,1.06,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",4/29/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/5/09,0.01,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/6/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/17/09,1,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/24/09,,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/26/09,0.56,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",5/29/09,0.07,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/2/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/3/09,1.16,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/5/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/11/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/16/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/18/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/19/09,0.05,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/20/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/22/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/26/09,0.31,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",6/27/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/3/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/4/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/6/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/7/09,1.49,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/8/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/12/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/13/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/14/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/15/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/16/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/17/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/18/09,0.11,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/19/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/20/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/21/09,0.11,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/23/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/24/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/25/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/26/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/27/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/28/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/29/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/30/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",7/31/09,0.16,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/1/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/2/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/3/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/4/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/5/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/6/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/9/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/10/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/11/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/12/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/13/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/14/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/17/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/18/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/19/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/20/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/21/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/22/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/24/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/25/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/26/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/27/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/28/09,0.53,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",8/31/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/1/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/3/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/4/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/5/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/6/09,0.12,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/8/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/9/09,0.05,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/10/09,4.37,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/11/09,1.44,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/12/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/13/09,0.1,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/14/09,0.01,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/15/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/16/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/17/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/18/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/19/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/21/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/22/09,0.17,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/23/09,0.94,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/24/09,0.18,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/27/09,0.05,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/28/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/29/09,0.05,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",9/30/09,0.13,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/1/09,0.02,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/2/09,0.03,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/3/09,0.04,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/4/09,4.09,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/5/09,0.05,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/6/09,0.01,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/7/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/8/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/9/09,0.61,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/10/09,0.92,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/11/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/12/09,0.33,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/13/09,0.09,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/14/09,0.07,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/15/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/16/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/18/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/19/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/20/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/21/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/22/09,2.21,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/23/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/24/09,0,,,
US1TXBXR027,"SCENIC OAKS 0.8 SW, TX US",10/25/09,0,,,
